DateTime,AddedIPs,RemovedIPs
1504613547,27,15
1504613707,80,8
1504615466,4,5
1504615546,148,189
1504617397,226,122
1504618063,131,2
1504619305,154,210
1504621248,187,101
1504621732,125,0
1504622707,128,212
1504623159,10,13
1504623643,122,104
1504624446,99,0
1504625068,6,521
1504625409,122,147
1504626989,22,8
1504627733,278,141
1504628908,24,693
1504629906,293,214
1504631330,427,0
1504631742,133,128
1504632608,136,139
1504633225,20,28
1504633506,97,52
1504634166,67,1
1504635161,850,165
1504636086,112,1
1504636235,0,254
1504637066,18,11
1504637746,227,714
1504638606,87,104
1504638993,13,16
1504639807,0,35400
1504640909,35746,6
1504642207,221,109
1504642827,13,12
1504643106,82,1
1504644127,101,242
1504644733,16,13
1504645273,0,254
1504646135,198,126
1504646658,21,15
1504647008,224,1
1504647601,336,179
1504648588,355,10
1504649406,295,105
1504650639,346,38
1504651208,337,192
1504652102,315,0
1504652655,5,13
1504653006,355,365
1504653906,349,0
1504654584,10,13
1504654806,615,188
1504655766,575,1
1504656508,17,11
1504656937,367,94
1504657837,608,398
1504658413,8,14
1504658527,315,53
1504660333,10,19
1504660447,1974,99
1504661407,641,142
1504662252,15,23
1504662307,686,61
1504664189,1111,92
1504664886,790,2
1504665906,761,191
1504666104,12,12
1504666913,342,1
1504667406,695,118
1504668020,21,15
1504668613,813,141
1504669326,0,47126
1504669931,16,16
1504670166,48194,0
1504671007,421,90
1504671852,16,14
1504672240,349,2
1504673107,651,231
1504673782,2,17
1504674026,281,0
1504674606,238,98
1504675706,625,2
1504676706,525,151
1504677628,18,47
1504678534,472,73
1504679596,6,12
1504679707,496,155
1504680127,218,1
1504681462,17,16
1504682108,787,168
1504682706,326,1
1504683390,10,7
1504683607,141,213
1504685308,12,12
1504685750,197,127
1504686642,68,417
1504687226,10,11
1504687327,66,674
1504689158,12,14
1504689308,156,737
1504691057,198,773
1504692990,203,435
1504694910,145,535
1504696207,237,363
1504696815,15,13
1504697106,97,0
1504698127,119,194
1504698752,16,12
1504698966,190,0
1504700137,189,106
1504700667,15,12
1504700887,228,0
1504701729,125,373
1504702573,75,20
1504703709,410,958
1504704006,366,0
1504704490,7,15
1504704906,410,536
1504706415,28,37
1504707007,927,494
1504708445,6,13
1504709137,735,609
1504709766,464,0
1504710596,16,19
1504710911,480,558
1504711526,580,1
1504712431,9,17
1504712534,656,676
1504713367,654,0
1504715091,947,1087
1504715429,559,0
1504716177,446,534
1504716991,24,20
1504717630,579,0
1504717806,551,512
1504718920,1089,0
1504719791,707,654
1504720842,44,19
1504721736,881,620
1504722751,20,12
1504723506,967,516
1504724905,18,10
1504725246,802,516
1504726832,14,20
1504726926,819,713
1504728746,15,13
1504728948,758,366
1504729828,0,256
1504730665,890,527
1504731366,396,1
1504732071,249,0
1504732603,389,368
1504733287,552,1
1504734516,507,199
1504735133,0,56789
1504736134,57483,0
1504736640,10,15
1504737007,409,122
1504737034,251,0
1504737738,314,1
1504738584,12,264
1504739708,1510,171
1504740502,657,16
1504741510,797,171
1504742417,31,27
1504743347,1105,118
1504744334,516,145
1504746262,487,62
1504747820,1775,214
1504748181,4,19
1504748548,251,51
1504749652,738,83
1504750099,12,16
1504750506,608,10
1504752019,18,8
1504752966,1832,130
1504753949,516,173
1504755855,768,152
1504755925,449,0
1504757770,6,23
1504758636,759,169
1504759700,5,19
1504760453,971,198
1504761621,1103,88
1504762238,774,138
1504763137,563,1
1504763527,54,9
1504764607,952,158
1504765450,9,9
1504766532,1276,309
1504767378,12,11
1504768206,1874,259
1504769306,657,9
1504770145,495,217
1504771242,662,35
1504771807,534,477
1504772729,452,1
1504773131,10,18
1504773607,588,599
1504774507,470,3
1504775055,17,14
1504775736,543,238
1504776972,9,12
1504777807,1066,156
1504778891,6,16
1504779586,611,335
1504780836,174,8
1504780907,121,475
1504781766,128,1
1504782734,9,16
1504783817,392,434
1504784657,18,17
1504786587,9,11
1504787440,473,212
1504788509,26,79295
1504788902,79483,0
1504789825,127,150
1504790414,16,19
1504790891,111,1
1504791739,81,275
1504792350,16,20
1504793738,246,144
1504794261,10,16
1504794984,323,210
1504795980,194,79
1504796184,18,8
1504796265,766,0
1504798602,289,152
1504799246,294,269
1504800504,12,688
1504800940,0,256
1504801694,202,129
