DateTime,Entries,UniqueIPs
1504638256,9416,9526
1504638999,9392,9502
1504639947,9402,9512
1504640651,9397,9507
1504641383,9402,9512
1504642098,9391,9501
1504642830,9390,9500
1504643791,9403,9513
1504644501,9397,9507
1504645236,9401,9511
1504645930,9400,9510
1504646661,9398,9508
1504647381,9399,9509
1504648105,9387,9497
1504649069,9398,9509
1504649783,9381,9492
1504650642,9378,9489
1504651462,9390,9501
1504652182,9377,9488
1504652908,9375,9486
1504653615,9382,9493
1504654336,9378,9489
1504655060,9371,9482
1504656037,9378,9489
1504656996,9380,9491
1504657951,9381,9492
1504658651,9392,9503
1504659383,9382,9493
1504660101,9385,9496
1504660823,9388,9499
1504661536,9398,9509
1504662255,9391,9502
1504663241,9387,9498
1504663934,9383,9494
1504664664,9383,9494
1504665385,9384,9495
1504666107,9377,9488
1504667071,9379,9490
1504667782,9374,9485
1504668506,9368,9479
1504669209,9363,9474
1504669933,9375,9486
1504670655,9359,9470
1504671384,9362,9473
1504672355,9362,9473
1504673052,9368,9479
1504673785,9368,9479
1504674757,9365,9476
1504675459,9357,9468
1504676190,9358,9469
1504677152,9364,9475
1504677855,9361,9472
1504678591,9369,9480
1504679302,9366,9477
1504680038,9375,9486
1504680728,9384,9495
1504681464,9382,9493
1504682435,9383,9494
1504683141,9382,9493
1504683860,9386,9497
1504684580,9383,9493
1504685311,9388,9498
1504686261,9387,9497
1504686976,9391,9501
1504687698,9392,9502
1504688428,9386,9496
1504689162,9392,9502
1504690106,9399,9509
1504690816,9394,9504
1504691546,9400,9510
1504692254,9397,9507
1504692992,9394,9504
1504693949,9389,9499
1504694658,9384,9494
1504695384,9376,9486
1504696102,9380,9490
1504696819,9353,9463
1504697804,9364,9474
1504698493,9375,9485
1504699239,9361,9471
1504699920,9370,9480
1504700677,9362,9472
1504701369,9376,9486
1504702091,9372,9482
1504702834,9357,9467
1504703546,9365,9475
1504704263,9364,9474
1504705235,9360,9470
1504705939,9374,9484
1504706666,9352,9462
1504707379,9364,9474
1504708113,9360,9470
1504708939,9352,9462
1504709672,9357,9467
1504710600,9362,9472
1504711461,9361,9471
1504712441,9351,9461
1504713127,9366,9476
1504713867,9367,9477
1504715096,9359,9469
1504715797,9356,9466
1504716995,9357,9467
1504717692,9370,9480
1504718429,9368,9478
1504719138,9373,9483
1504719878,9367,9477
1504720845,9376,9486
1504721808,9389,9499
1504722488,9389,9499
1504723226,9390,9500
1504723945,9400,9510
1504724907,9392,9502
1504725630,9386,9496
1504726347,9400,9510
1504727055,9376,9486
1504727771,9385,9495
1504728748,9376,9485
1504729451,9365,9474
1504730173,9376,9485
1504730892,9374,9483
1504731627,9364,9473
1504732606,9352,9461
1504733305,9349,9458
1504734013,9348,9457
1504734731,9338,9447
1504735461,9351,9460
1504736185,9331,9439
1504736907,9339,9447
1504737613,9334,9442
1504738331,9332,9441
1504739062,9331,9440
1504739787,9327,9435
1504740505,9325,9433
1504741235,9328,9436
1504741926,9322,9430
1504742665,9312,9420
1504743385,9319,9427
