DateTime,Entries,UniqueIPs
1504533393,72932,85468
1504534350,72942,85481
1504535311,72975,85519
1504536255,72997,85542
1504537243,73016,85564
1504538174,73018,85572
1504539144,73026,85589
1504540106,73085,85658
1504541077,73180,85772
1504542048,73168,85764
1504543005,73165,85745
1504543934,73151,85730
1504544921,73163,85741
1504545869,73165,85746
1504546848,73160,85741
1504547773,73165,85760
1504548770,73135,85726
1504549695,73140,85722
1504550684,73158,85731
1504551615,73128,85694
1504552605,73113,85675
1504553540,73115,85661
1504554761,73128,85643
1504555709,73177,85696
1504556657,73145,85627
1504557634,73181,85679
1504558574,73183,85691
1504559550,73180,85692
1504560515,73149,85620
1504561457,73197,85683
1504562709,73167,85643
1504563617,73206,85700
1504564589,73211,85695
1504565534,73205,85673
1504566519,73204,85673
1504567453,73197,85652
1504568418,73176,85623
1504569397,73174,85629
1504570350,73162,85615
1504571291,73185,85636
1504572268,73184,85637
1504573230,73168,85623
1504574182,73178,85632
1504575155,73149,85604
1504576095,73143,85595
1504577062,73135,85582
1504578044,73114,85564
1504578973,73107,85557
1504580003,73099,85548
1504581152,73108,85555
1504582090,73115,85552
1504583071,73078,85506
1504584215,73071,85499
1504585217,73046,85469
1504586177,73039,85468
1504587144,73030,85450
1504588110,73019,85443
1504589055,73003,85424
1504590025,72957,85379
1504590970,72949,85376
1504591963,72924,85341
1504592891,72942,85358
1504593864,72955,85376
1504594827,72947,85365
1504595780,72931,85349
1504596745,72911,85345
1504597695,72927,85355
1504598686,72926,85359
1504599621,72921,85359
1504600584,72899,85337
1504601539,72899,85341
1504602505,72898,85355
1504603453,72913,85364
1504604422,72890,85335
1504605330,72889,85344
1504606242,72868,85328
1504607303,72874,85341
1504608256,72878,85349
1504609252,72852,85334
1504610183,72834,85315
1504611147,72839,85315
1504612104,72845,85322
1504613086,72861,85345
1504614030,72861,85341
1504615004,72848,85323
1504615932,72848,85316
1504616910,72856,85346
1504617852,72868,85376
1504618843,72842,85363
1504619771,72820,85338
1504620764,72808,85322
1504621693,72800,85318
1504622684,72786,85310
1504623620,72825,85366
1504624609,72769,85300
1504625538,72798,85333
1504626509,72767,85290
1504627463,72805,85335
1504628453,72798,85324
1504629405,72743,85240
1504631344,72734,85201
1504632271,72763,85237
1504633230,72823,85307
1504634185,72767,85218
1504635174,72796,85265
1504636110,72777,85247
1504637073,72771,85235
1504638030,72748,85199
1504639010,72684,85124
1504639958,72701,85149
1504640913,72714,85172
1504641862,72743,85199
1504642841,72752,85210
1504643802,72766,85222
1504644737,72818,85272
1504645705,72858,85320
1504646672,72853,85316
1504647612,72834,85305
1504648592,72842,85312
1504649538,72808,85263
1504650654,72825,85288
1504651702,72827,85299
1504652659,72835,85300
1504653626,72837,85306
1504654588,72822,85290
1504655547,72843,85324
1504656512,72846,85327
1504657455,72890,85368
1504658419,72890,85356
1504659393,72902,85353
1504660340,72916,85373
1504661303,72935,85403
1504662268,72960,85428
1504663252,72967,85441
1504664193,72922,85394
1504665137,72924,85402
1504666119,72935,85406
1504667083,72952,85427
1504668024,72929,85399
1504668988,72899,85368
1504669944,72908,85376
1504670906,72912,85378
1504671856,72948,85414
1504672816,72945,85405
1504673796,72959,85405
1504674768,72965,85412
1504675711,72987,85430
1504676668,73013,85461
1504677635,73021,85466
1504678602,73049,85502
1504679602,73058,85510
1504680507,72989,85429
1504681475,72985,85439
1504682447,72967,85425
1504683394,72911,85360
1504684337,72905,85356
1504685322,72916,85359
1504686272,72936,85377
1504687229,72914,85355
1504688172,72905,85345
1504689172,72907,85342
1504690120,72950,85377
1504691061,72924,85347
1504692033,72932,85357
1504693002,72891,85305
1504693960,72887,85304
1504694916,72908,85327
1504695864,72938,85361
1504696830,72919,85338
1504697815,72907,85330
1504698756,72924,85346
1504699931,72937,85367
1504700914,72957,85389
1504701855,72987,85402
1504702846,73000,85410
1504703792,72995,85404
1504704751,73027,85441
1504705696,73076,85487
1504706677,73093,85509
1504707619,73073,85474
1504708950,73135,85553
1504710069,73180,85612
1504710998,73190,85625
1504711954,73230,85664
1504712906,73303,85755
1504713878,73339,85799
1504715118,73378,85852
1504716360,73420,85903
1504717462,73495,85986
1504718440,73541,86029
1504719397,73584,86081
1504720347,73621,86131
1504721414,73685,86213
1504722499,73750,86292
1504723458,73809,86352
1504724447,73846,86399
1504725373,73838,86394
1504726359,73832,86384
1504727299,73811,86354
1504728261,73832,86362
1504729229,73819,86341
1504730184,73782,86282
1504731146,73752,86234
1504732117,73719,86192
1504733052,73707,86166
1504734024,73716,86170
1504734981,73705,86144
1504735950,73652,86057
1504736917,73632,86031
1504737854,73571,85965
1504738826,73580,85971
1504739799,73516,85883
