DateTime,AddedIPs,RemovedIPs
1503887046,2,0
1503890402,12,24
1503893758,2,3
1503897313,7,7
1503900879,7,9
1503904502,8,11
1503908402,4,4
1503910085,1,0
1503912008,14,8
1503915334,9,3
1503918930,3,11
1503922542,8,3
1503926120,6,10
1503928438,768,1024
1503929702,4,7
1503931207,256,256
1503933330,8,3
1503934502,512,256
1503937202,3,13
1503937818,512,512
1503939219,256,256
1503939627,0,12288
1503940806,2,9
1503941702,256,256
1503942909,256,256
1503944644,7,11
1503945302,256,256
1503947102,256,256
1503947773,6,9
1503952810,14,6
1503953702,2,0
1503954910,13,9
1503958578,4,12
1503962410,12,4
1503965102,0,1
1503966247,32,3
1503966902,256,256
1503969373,3,27
1503972985,24,5
1503976538,10,33
1503980158,10,14
1503983734,13,5
1503988227,3,5
1503991208,7,7
1503995079,6,6
1503998141,6,12
1503998886,0,1
1504002002,7,7
1504004102,767,768
1504005340,8,9
1504006802,256,256
1504009202,4,7
1504010407,256,256
1504011302,256,256
1504012515,9,4
1504013418,256,256
1504016702,8,5
1504017019,256,256
1504020017,3,16
1504021202,0,2
1504021502,2,0
1504023320,12,3
1504024222,512,512
1504026020,0,22272
1504026964,5,8
1504030802,14,10
1504032009,256,256
1504035023,9,2
1504037102,256,256
1504038001,5,5
1504041609,4,4
1504042228,256,256
1504044303,0,2
1504044601,2,0
1504044936,9,5
1504048543,2,4
1504051202,0,2
1504052402,20,4
1504055767,6,9
1504059602,8,6
1504063209,2,14
1504067045,8,3
1504070157,5,5
1504071302,256,256
1504073766,2,13
1504077349,9,8
1504081202,9,4
1504084525,7,4
1504089035,4,1
1504090502,1,0
1504092010,2,11
1504093928,1,1
1504095862,9,4
1504097770,2048,2047
1504098956,7,2
1504102579,6,4
1504103529,1,0
1504105449,0,2
1504105802,2,0
1504106160,5,2
1504109741,2,9
1504112402,3072,16640
1504113334,11,4
1504116971,2,3
1504117502,1,0
1504120809,2,5
1504123384,256,256
1504124153,7,5
1504128002,2,8
1504130087,256,256
1504131341,9,4
1504134959,8,6
1504137602,0,2
1504138588,16,8
1504142402,6,6
1504143910,0,81920
1504146302,3,3
1504149605,7,16
1504152948,4,5
1504155902,256,256
1504156802,3,3
1504160136,4,6
1504163285,0,1
1504163714,3,7
1504167314,5,7
1504171202,4,8
1504174807,3,6
1504178181,7,7
1504180565,1,0
1504181735,4,7
1504185603,7,2
1504188954,9,6
1504192588,3,6
1504196702,2,5
1504198502,1536,33280
1504199327,511,768
1504200008,4,12
1504204084,5,22
1504206967,23,4
1504207923,1,0
1504210533,12,5
1504213931,257,256
1504214139,8,4
1504217765,5,4
1504221607,3,7
1504225017,24,8
1504229530,12,10
1504232148,6,5
1504235748,6,23
1504239363,9,6
1504243842,2,9
1504246813,11,3
1504250192,6,2
1504253765,5,2
1504257347,2,6
1504258330,1,1
1504260935,5,8
1504262167,1,0
1504264085,1,0
1504264558,4,6
1504268177,7,7
1504272002,6,3
1504275002,1536,1535
1504275607,0,6
1504278302,512,512
1504279691,4,8
1504282802,12,4
1504285173,2304,22272
1504286153,1,17
1504286402,0,2
1504286702,2,0
1504287602,256,256
1504290001,4,5
1504293394,8,1
1504294502,255,256
1504296302,2,0
1504297205,10,7
1504300570,6,1
1504302002,256,255
1504304402,8,3
1504307736,3,2
1504308002,0,2
1504308902,258,256
1504310646,0,1
1504311384,22,3
1504314946,256,256
1504314956,6,2
1504318579,5,8
1504322415,2,28
1504325758,6,6
1504329381,4,14
1504330801,1,0
1504332052,0,1
1504332942,10,12
1504336577,12,3
1504337102,1,0
1504340198,6,5
1504343777,6,8
1504347370,0,1
1504348246,7,6
1504351203,6,3
1504354583,7,5
1504355702,1,0
1504358141,7,3
1504360849,1535,1535
1504362003,3,5
1504365602,3,3
1504366226,256,257
1504368951,2,9
1504369802,1,0
1504371602,0,12288
1504373419,6,11
1504376643,5,4
1504379808,8,5
1504380484,0,1
1504383377,3,5
1504386994,6,4
1504390622,3,14
1504392902,0,2
1504393202,2,0
1504394652,12,5
1504396802,0,1
1504397776,24,8
1504401902,3,8
1504405202,3,3
1504408327,256,256
1504408545,11,21
1504412402,5,4
1504415402,256,256
1504415741,7,8
1504419335,4,2
1504422949,3,10
1504426802,2,13
1504430402,11,32
1504431602,0,2
1504432085,2,0
1504434011,16,4
1504437328,18,6
1504441202,3,2
1504442791,256,256
1504443620,2,1
1504445102,16,2
1504448402,4,3
1504449370,2,1
1504451782,0,6
1504452611,1,0
1504454703,1,0
1504455602,2,8
1504457702,1024,5120
1504459210,8,21
1504463045,4,19
1504465258,768,768
1504466402,22,1
1504469762,5,6
1504473323,10,8
1504476968,0,2
1504477202,10,2
1504481527,4,17
1504483447,0,3
1504484151,23,4
1504487778,26,7
1504491327,10,11
1504495502,7,22
1504498806,3,3
1504502127,6,6
1504505736,6,16
1504509602,11,9
1504512929,12,2
1504517102,13,7
1504520137,2,7
1504524002,1,3
1504527614,5,17
1504530934,12,7
1504534555,5,1
1504538134,512,512
1504538144,7,5
1504538702,256,256
1504541753,4,2
1504542302,1,0
1504543803,15616,6656
1504545602,8,10
1504548941,5,3
1504550655,257,256
1504552905,7,3
1504554726,1,0
1504556645,2,5
1504559103,256,256
1504559775,1,9
1504561202,0,1
1504562650,1,0
1504564564,12,1
1504566982,1,12
1504568407,256,256
1504569653,0,1
1504570591,19,11
1504571442,256,256
1504573502,1024,1024
1504574168,256,256
1504574402,15,2
1504578006,4,8
1504581344,4,18
1504585202,11,4
1504588534,6,9
1504592139,8,9
1504595290,0,1
1504596002,8,1
1504599602,5,8
1504603210,4,2
1504607045,1,10
1504607402,1,1
1504607703,1,0
1504609228,1,0
1504610402,0,5
1504611302,1,0
1504613102,1,0
1504613715,3,14
1504617326,18,3
1504620971,3,4
1504621802,1,1
1504624567,1,0
1504624802,8,5
1504625702,1,3
1504626002,2,0
1504628413,6,2
1504629043,1,1
1504631292,4096,17408
1504631742,1,0
1504632002,4,23
1504633213,1,1
1504635135,768,768
1504635349,8,1
1504636203,1,1
1504637046,1,0
1504639807,270,3
1504640101,1,1
1504642810,3,4
1504643435,256,256
1504646158,3,5
1504647902,1,0
1504648860,256,256
1504649740,14,7
1504652458,256,256
1504653304,8,5
1504656937,0,1
1504657010,25,10
1504660531,5,4
1504664102,1,0
1504664402,6,20
1504668002,9,21
1504671341,0,2
1504671607,8,8
1504672240,2,0
1504674914,5,1
1504678802,14,5
1504682109,4,6
1504683127,1,1
1504685054,2,0
1504686002,1,13
1504689359,17,9
1504693202,6,9
1504697102,3,9
1504699502,1,0
1504700432,13,7
1504703763,8,7
1504707376,2,20
1504711502,18,4
1504714802,520,770
1504716902,256,24832
1504718703,3,9
1504722002,5,1
1504725608,1,15
1504729444,8,26
1504732071,256,256
1504732538,11,15
1504733702,256,256
1504736701,27,8
1504737602,256,256
1504738724,256,256
1504740002,14,12
1504742402,0,1
1504743388,39,6
1504747202,5,4
1504750813,2,24
1504754647,26,33
1504758002,5,14
1504761602,10,4
1504764906,6,4
1504768802,7,7
1504770007,1,0
1504772141,12,3
1504774879,0,2
1504775769,2,0
1504776002,8,2
1504779851,3,0
1504781767,1,1
1504783202,2,4
1504786802,4,13
1504790113,2,18
1504794002,11,6
1504796265,1536,1535
1504797130,1,0
1504798218,4,19
1504800986,6,10
1504803649,1024,17408
1504804811,26,5
1504807502,512,512
1504808125,10,29
1504810834,256,256
1504811738,6,7
1504812902,256,256
1504815328,16,5
1504818945,14,12
1504820703,0,2
1504821002,2,0
1504823102,7,15
1504825212,256,256
1504826702,9,4
1504829103,0,2
1504830004,24,6
1504830902,256,256
1504833846,11,19
1504835102,2,0
1504837202,20,9
1504840558,4,23
1504844132,10,2
1504848002,13,14
1504851902,14,12
1504854002,1,0
1504855201,14,7
1504858805,23,7
1504861249,1,0
1504862652,6,5
1504866492,4,2
1504867502,1,0
1504869355,8,8
1504871103,1,1
1504872940,3,10
1504874703,1,2
1504875002,2,0
1504877102,7,7
1504880402,4,6
1504882843,1023,1024
1504884490,5,6
1504886702,256,256
1504887601,7,6
1504890247,4096,228608
1504890971,8,9
1504893302,1,0
1504894530,256,256
1504894541,4,2
1504898702,9,16
1504899301,256,256
1504902617,3,10
1504904476,257,256
1504905330,1,0
1504905604,2,14
1504908937,10,5
1504912802,19,9
1504915447,0,2
1504916201,18,12
1504919732,19,2
1504923365,1,6
1504924502,0,1
1504925045,1,0
1504927201,8,30
1504930804,8,6
1504933502,256,258
1504934187,8,34
1504937702,33,1
1504941602,14,5
1504944963,9,0
1504946402,0,2
1504946703,2,0
1504948532,3,3
1504952402,5,7
1504956005,6,7
1504959316,4,11
1504963202,10,2
1504965848,1536,1535
1504966536,2,12
1504970402,3,13
1504974002,4,9
1504976102,0,11264
1504977602,9,9
1504981210,5,25
1504985049,22,4
1504988888,12,12
1504989903,0,512
1504991742,6,4
1504995326,20,0
1505000889,5,2
1505001002,0,1
1505001302,1,0
1505001902,0,2
1505002805,21,11
1505006134,256,256
1505006402,7,3
1505010002,6,14
1505013310,10,29
1505016943,7,8
